0.00628319 1
0.0125664 0.999961
0.0188496 0.999882
0.0251327 0.999763
0.0314159 0.999605
0.0376991 0.999408
0.0439823 0.999171
0.0502655 0.998895
0.0565487 0.998579
0.0628319 0.998224
0.069115 0.997829
0.0753982 0.997396
0.0816814 0.996922
0.0879646 0.99641
0.0942478 0.995858
0.100531 0.995266
0.106814 0.994636
0.113097 0.993966
0.119381 0.993257
0.125664 0.992508
0.131947 0.991721
0.13823 0.990894
0.144513 0.990029
0.150796 0.989124
0.15708 0.98818
0.163363 0.987197
0.169646 0.986175
0.175929 0.985114
0.182212 0.984014
0.188496 0.982876
0.194779 0.981699
0.201062 0.980482
0.207345 0.979228
0.213628 0.977934
0.219911 0.976602
0.226195 0.975231
0.232478 0.973822
0.238761 0.972375
0.245044 0.970889
0.251327 0.969364
0.257611 0.967802
0.263894 0.966201
0.270177 0.964562
0.27646 0.962885
0.282743 0.96117
0.289027 0.959417
0.29531 0.957626
0.301593 0.955798
0.307876 0.953931
0.314159 0.952027
0.320442 0.950086
0.326726 0.948106
0.333009 0.94609
0.339292 0.944036
0.345575 0.941945
0.351858 0.939816
0.358142 0.937651
0.364425 0.935448
0.370708 0.933209
0.376991 0.930933
0.383274 0.92862
0.389557 0.92627
0.395841 0.923884
0.402124 0.921461
0.408407 0.919002
0.41469 0.916507
0.420973 0.913975
0.427257 0.911407
0.43354 0.908804
0.439823 0.906164
0.446106 0.903489
0.452389 0.900778
0.458673 0.898032
0.464956 0.89525
0.471239 0.892432
0.477522 0.88958
0.483805 0.886692
0.490088 0.88377
0.496372 0.880812
0.502655 0.87782
0.508938 0.874793
0.515221 0.871731
0.521504 0.868635
0.527788 0.865505
0.534071 0.862341
0.540354 0.859142
0.546637 0.85591
0.55292 0.852644
0.559203 0.849344
0.565487 0.846011
0.57177 0.842644
0.578053 0.839244
0.584336 0.835811
0.590619 0.832345
0.596903 0.828846
0.603186 0.825314
0.609469 0.82175
0.615752 0.818153
0.622035 0.814524
0.628319 0.810863
0.634602 0.80717
0.640885 0.803445
0.647168 0.799688
0.653451 0.7959
0.659734 0.79208
0.666018 0.788229
0.672301 0.784347
0.678584 0.780434
0.684867 0.77649
0.69115 0.772515
0.697434 0.76851
0.703717 0.764475
0.71 0.760409
0.716283 0.756313
0.722566 0.752188
0.728849 0.748033
0.735133 0.743848
0.741416 0.739634
0.747699 0.735391
0.753982 0.731118
0.760265 0.726817
0.766549 0.722487
0.772832 0.718129
0.779115 0.713742
0.785398 0.709327
0.791681 0.704884
0.797965 0.700414
0.804248 0.695915
0.810531 0.691389
0.816814 0.686836
0.823097 0.682256
0.82938 0.677649
0.835664 0.673015
0.841947 0.668354
0.84823 0.663667
0.854513 0.658954
0.860796 0.654215
0.86708 0.64945
0.873363 0.64466
0.879646 0.639844
0.885929 0.635002
0.892212 0.630136
0.898495 0.625245
0.904779 0.620329
0.911062 0.615388
0.917345 0.610424
0.923628 0.605435
0.929911 0.600422
0.936195 0.595386
0.942478 0.590326
0.948761 0.585242
0.955044 0.580136
0.961327 0.575007
0.967611 0.569855
0.973894 0.56468
0.980177 0.559484
0.98646 0.554265
0.992743 0.549024
0.999026 0.543762
1.00531 0.538478
1.01159 0.533173
1.01788 0.527847
1.02416 0.5225
1.03044 0.517132
1.03673 0.511744
1.04301 0.506336
1.04929 0.500908
1.05558 0.49546
1.06186 0.489992
1.06814 0.484505
1.07442 0.478999
1.08071 0.473474
1.08699 0.467931
1.09327 0.462368
1.09956 0.456788
1.10584 0.45119
1.11212 0.445573
1.11841 0.43994
1.12469 0.434289
1.13097 0.42862
1.13726 0.422935
1.14354 0.417233
1.14982 0.411515
1.15611 0.40578
1.16239 0.400029
1.16867 0.394263
1.17496 0.388481
1.18124 0.382684
1.18752 0.376871
1.19381 0.371044
1.20009 0.365202
1.20637 0.359345
